"CategoryID",Category Name,CodeSonar Class Mnemonic,CodeSonar Class Name,"RelationshipType (categoryto class)"
CWE:589,"Call to Non-ubiquitousAPI",ALLOC.FNP,Free Null Pointer,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.STRUCT.FUNCPTR.CALL,Function Pointer,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI","LANG.STRUCT.FUNCPTR.CONVERT",Function Pointer Conversion,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.FUNCS.TOOLONG,Function Too Long,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.STRUCT.DECL.MGT,"Global Variable Declared withDifferent Types","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",ALLOC.TM,"GlobalHandle on GMEM_FIXEDMemory","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",ALLOC.TM,"GlobalLock on GMEM_FIXEDMemory","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",ALLOC.TM,"GlobalUnlock on GMEM_FIXEDMemory","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.STRUCT.GOTO,Goto Statement,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.STRUCT.INIT.ENUM,"Inconsistent EnumeratorInitialization","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",ALLOC.TM,"LocalHandle on LMEM_FIXEDMemory","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",ALLOC.TM,"LocalLock on LMEM_FIXEDMemory","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",ALLOC.TM,"LocalUnlock on LMEM_FIXEDMemory","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI","CONCURRENCY.LOCK.MISMATCH",Lock/Unlock Mismatch,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",MISC.PATHLENGTH,MAX_PATH Exceeded,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.PREPROC.DEFINFN,Macro Defined in Function Body,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.PREPROC.MACROEND,Macro Does Not End With } or ),"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.PREPROC.MACROSTART,Macro Does Not Start With { or (,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.ID.NU.MK,Macro Name is C Keyword,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.PREPROC.UNDEFINFN,"Macro Undefined in FunctionBody","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.PREPROC.ARROW,Macro Uses -> Operator,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.PREPROC.STAR,Macro Uses Unary * Operator,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.PREPROC.BRACES,Macro Uses [] Operator,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.STRUCT.DECL.ML,Multiple Declarations On Line,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.STRUCT.DECL.MG,Multiple Declarations of a Global,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.STRUCT.MULTISTMT,Multiple Statements On Line,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",IO.NEGFD,Negative file descriptor,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.STRUCT.DECL.FNEST,Nested Function Declaration,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.PREPROC.NOENDIF,No Matching #endif,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.PREPROC.NOIF,No Matching #if,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.ID.ND.EXT,"Non-distinct Identifiers: ExternalNames","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.ID.ND.MM,"Non-distinct Identifiers:Macro/Macro","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.ID.ND.MO,"Non-distinct Identifiers:Macro/Other","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.ID.ND.NEST,"Non-distinct Identifiers: NestedScope","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.ID.ND.SS,"Non-distinct Identifiers: SameScope","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.ID.NU.EXT,"Non-unique Identifiers: ExternalName","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.ID.NU.INT,"Non-unique Identifiers: InternalName","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.ID.NU.TAG,Non-unique Identifiers: Tag,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.ID.NU.TYPE,Non-unique Identifiers: Typedef,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",BUILD.WALL,Not All Warnings Are Enabled,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.FUNCS.ASSERTS,Not Enough Assertions,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.STRUCT.PIT,Pointer Type Inside Typedef,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",ALLOC.TM,Pool Mismatch,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.FUNCS.RECURSION,Recursion,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.PREPROC.RECURSIVE,Recursive Macro,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI","CONCURRENCY.BADFUNC.DELAY",Task Delay Function,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.STRUCT.TMD,Too Many Dereferences,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.FUNCS.TMFP,Too Many Parameters,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.PREPROC.UNBALANCED,Unbalanced Parenthesis,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.STRUCT.UUVAL,Unused Value,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.PREPROC.UNDEF,Use of #undef,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",BADFUNC.LONGJMP,Use of longjmp,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",BADFUNC.SETJMP,Use of setjmp,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",LANG.PREPROC.VARIADIC,Variadic Macro,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI",BUILD.WERROR,Warnings Not Treated As Errors,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.TYPE.BASIC,Basic Numerical Type Used,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.PREPROC.CBI,Code Before #include,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.STRUCT.SE.COND,Condition Contains Side Effects,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.PREPROC.COND,Conditional Compilation,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",ALLOC.POSTINIT,"Dynamic Allocation AfterInitialization","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",ALLOC.FNH,Free Non-Heap Variable,closely mapped
CWE:590,"Free of Memory noton the Heap",ALLOC.FNP,Free Null Pointer,closely mapped
CWE:590,"Free of Memory noton the Heap",LANG.STRUCT.FUNCPTR.CALL,Function Pointer,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","LANG.STRUCT.FUNCPTR.CONVERT",Function Pointer Conversion,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.FUNCS.TOOLONG,Function Too Long,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.STRUCT.DECL.MGT,"Global Variable Declared withDifferent Types","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.STRUCT.GOTO,Goto Statement,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.STRUCT.LOOP.HR,High Risk Loop,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.STRUCT.INIT.ENUM,"Inconsistent EnumeratorInitialization","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","CONCURRENCY.LOCK.MISMATCH",Lock/Unlock Mismatch,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.PREPROC.DEFINFN,Macro Defined in Function Body,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.PREPROC.MACROEND,Macro Does Not End With } or ),"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.PREPROC.MACROSTART,Macro Does Not Start With { or (,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.ID.NU.MK,Macro Name is C Keyword,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.PREPROC.UNDEFINFN,"Macro Undefined in FunctionBody","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.PREPROC.PASTE,Macro Uses ## Operator,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.PREPROC.STAR,Macro Uses Unary * Operator,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.PREPROC.BRACES,Macro Uses [] Operator,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",ALLOC.MO,Misaligned Object,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.STRUCT.DECL.ML,Multiple Declarations On Line,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.STRUCT.DECL.MG,Multiple Declarations of a Global,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.STRUCT.MULTISTMT,Multiple Statements On Line,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.STRUCT.DECL.FNEST,Nested Function Declaration,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.PREPROC.NOENDIF,No Matching #endif,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.PREPROC.NOIF,No Matching #if,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.ID.ND.EXT,"Non-distinct Identifiers: ExternalNames","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.ID.ND.MM,"Non-distinct Identifiers:Macro/Macro","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.ID.ND.MO,"Non-distinct Identifiers:Macro/Other","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.ID.ND.NEST,"Non-distinct Identifiers: NestedScope","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.ID.ND.SS,"Non-distinct Identifiers: SameScope","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.ID.NU.EXT,"Non-unique Identifiers: ExternalName","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.ID.NU.INT,"Non-unique Identifiers: InternalName","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.ID.NU.TAG,Non-unique Identifiers: Tag,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.ID.NU.TYPE,Non-unique Identifiers: Typedef,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",BUILD.WALL,Not All Warnings Are Enabled,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.FUNCS.ASSERTS,Not Enough Assertions,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.STRUCT.PBB,"Pointer Before Beginning ofObject","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.STRUCT.PPE,Pointer Past End of Object,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.STRUCT.PIT,Pointer Type Inside Typedef,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.FUNCS.RECURSION,Recursion,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.PREPROC.RECURSIVE,Recursive Macro,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",ALLOC.RPF,Return Pointer to Freed,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","CONCURRENCY.BADFUNC.DELAY",Task Delay Function,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.STRUCT.TMD,Too Many Dereferences,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.STRUCT.TMID,"Too Much Indirection inDeclaration","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",ALLOC.TM,Type Mismatch,closely mapped
CWE:590,"Free of Memory noton the Heap",LANG.PREPROC.UNBALANCED,Unbalanced Parenthesis,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.STRUCT.UUVAL,Unused Value,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.PREPROC.UNDEF,Use of #undef,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",BADFUNC.LONGJMP,Use of longjmp,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",BADFUNC.SETJMP,Use of setjmp,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",LANG.PREPROC.VARIADIC,Variadic Macro,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",BUILD.WERROR,Warnings Not Treated As Errors,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.TYPE.BASIC,Basic Numerical Type Used,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","CONCURRENCY.STARVE.BLOCKING",Blocking in Critical Section,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.PREPROC.CBI,Code Before #include,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.STRUCT.SE.COND,Condition Contains Side Effects,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.PREPROC.COND,Conditional Compilation,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",CONCURRENCY.LOCK.ORDER,Conflicting Lock Order,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",CONCURRENCY.DL,Double Lock,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",CONCURRENCY.DU,Double Unlock,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",ALLOC.POSTINIT,"Dynamic Allocation AfterInitialization","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.STRUCT.FUNCPTR.CALL,Function Pointer,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","LANG.STRUCT.FUNCPTR.CONVERT",Function Pointer Conversion,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.FUNCS.TOOLONG,Function Too Long,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.STRUCT.DECL.MGT,"Global Variable Declared withDifferent Types","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.STRUCT.GOTO,Goto Statement,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.STRUCT.INIT.ENUM,"Inconsistent EnumeratorInitialization","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","CONCURRENCY.LOCK.MISMATCH",Lock/Unlock Mismatch,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.PREPROC.DEFINFN,Macro Defined in Function Body,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.PREPROC.MACROEND,Macro Does Not End With } or ),"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.PREPROC.MACROSTART,Macro Does Not Start With { or (,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.ID.NU.MK,Macro Name is C Keyword,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.PREPROC.UNDEFINFN,"Macro Undefined in FunctionBody","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.PREPROC.PASTE,Macro Uses ## Operator,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.PREPROC.STAR,Macro Uses Unary * Operator,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.PREPROC.BRACES,Macro Uses [] Operator,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",ALLOC.MO,Misaligned Object,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","CONCURRENCY.LOCK.NOUNLOCK",Missing Lock Release,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.STRUCT.DECL.ML,Multiple Declarations On Line,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.STRUCT.DECL.MG,Multiple Declarations of a Global,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.STRUCT.MULTISTMT,Multiple Statements On Line,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.STRUCT.DECL.FNEST,Nested Function Declaration,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",CONCURRENCY.LOCK.NESTED,Nested Locks,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.PREPROC.NOENDIF,No Matching #endif,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.PREPROC.NOIF,No Matching #if,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.ID.ND.EXT,"Non-distinct Identifiers: ExternalNames","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.ID.ND.MM,"Non-distinct Identifiers:Macro/Macro","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.ID.ND.NEST,"Non-distinct Identifiers: NestedScope","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.ID.ND.SS,"Non-distinct Identifiers: SameScope","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.ID.NU.EXT,"Non-unique Identifiers: ExternalName","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.ID.NU.INT,"Non-unique Identifiers: InternalName","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.ID.NU.TAG,Non-unique Identifiers: Tag,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.ID.NU.TYPE,Non-unique Identifiers: Typedef,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",BUILD.WALL,Not All Warnings Are Enabled,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.FUNCS.ASSERTS,Not Enough Assertions,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.STRUCT.PIT,Pointer Type Inside Typedef,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.FUNCS.RECURSION,Recursion,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.PREPROC.RECURSIVE,Recursive Macro,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","CONCURRENCY.BADFUNC.DELAY",Task Delay Function,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.STRUCT.TMD,Too Many Dereferences,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.STRUCT.TMID,"Too Much Indirection inDeclaration","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",CONCURRENCY.TL,Try-lock that will never succeed,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.PREPROC.UNBALANCED,Unbalanced Parenthesis,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","CONCURRENCY.LOCK.UNKNOWN",Unknown Lock,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.STRUCT.UUVAL,Unused Value,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.PREPROC.UNDEF,Use of #undef,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",BADFUNC.LONGJMP,Use of longjmp,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",BADFUNC.SETJMP,Use of setjmp,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",LANG.PREPROC.VARIADIC,Variadic Macro,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",BUILD.WERROR,Warnings Not Treated As Errors,"hierarchydescendant"
CWE:592,"AuthenticationBypass Issues",ALLOC.MO,Misaligned Object,"hierarchydescendant"
CWE:592,"AuthenticationBypass Issues",MISC.NULLDACL,Null Security Descriptor,"hierarchydescendant"
CWE:593,"AuthenticationBypass: OpenSSLCTX Object Modifiedafter SSL Objects areCreated",IO.DC,Double Close,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","LANG.STRUCT.FUNCPTR.CONVERT",Function Pointer Conversion,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.FUNCS.TOOLONG,Function Too Long,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.STRUCT.DECL.MGT,"Global Variable Declared withDifferent Types","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.STRUCT.GOTO,Goto Statement,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.STRUCT.INIT.ENUM,"Inconsistent EnumeratorInitialization","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","CONCURRENCY.LOCK.MISMATCH",Lock/Unlock Mismatch,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.PREPROC.DEFINFN,Macro Defined in Function Body,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.PREPROC.MACROEND,Macro Does Not End With } or ),"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.PREPROC.MACROSTART,Macro Does Not Start With { or (,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.ID.NU.MK,Macro Name is C Keyword,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.PREPROC.UNDEFINFN,"Macro Undefined in FunctionBody","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.PREPROC.PASTE,Macro Uses ## Operator,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.PREPROC.ARROW,Macro Uses -> Operator,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.PREPROC.BRACES,Macro Uses [] Operator,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.STRUCT.DECL.ML,Multiple Declarations On Line,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.STRUCT.DECL.MG,Multiple Declarations of a Global,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.STRUCT.MULTISTMT,Multiple Statements On Line,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.STRUCT.DECL.FNEST,Nested Function Declaration,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.PREPROC.NOENDIF,No Matching #endif,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.PREPROC.NOIF,No Matching #if,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.ID.ND.EXT,"Non-distinct Identifiers: ExternalNames","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.ID.ND.MM,"Non-distinct Identifiers:Macro/Macro","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.ID.ND.MO,"Non-distinct Identifiers:Macro/Other","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.ID.ND.NEST,"Non-distinct Identifiers: NestedScope","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.ID.ND.SS,"Non-distinct Identifiers: SameScope","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.ID.NU.EXT,"Non-unique Identifiers: ExternalName","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.ID.NU.TAG,Non-unique Identifiers: Tag,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.ID.NU.TYPE,Non-unique Identifiers: Typedef,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",BUILD.WALL,Not All Warnings Are Enabled,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.FUNCS.ASSERTS,Not Enough Assertions,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.STRUCT.PIT,Pointer Type Inside Typedef,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.FUNCS.RECURSION,Recursion,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.PREPROC.RECURSIVE,Recursive Macro,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","CONCURRENCY.BADFUNC.DELAY",Task Delay Function,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.STRUCT.TMD,Too Many Dereferences,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.FUNCS.TMFP,Too Many Parameters,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.STRUCT.TMID,"Too Much Indirection inDeclaration","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.PREPROC.UNBALANCED,Unbalanced Parenthesis,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",LANG.STRUCT.UUVAL,Unused Value,"hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison",LANG.PREPROC.BRACES,Macro Uses [] Operator,"hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison",LANG.STRUCT.DECL.ML,Multiple Declarations On Line,"hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison",LANG.STRUCT.DECL.MG,Multiple Declarations of a Global,"hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison",LANG.STRUCT.MULTISTMT,Multiple Statements On Line,"hierarchydescendant"
